Date Time,Temp [°C],Wind [m/s],Price [c/kWh],hour,day_of_week,month
2023-11-18 20:00:00,-3.4,1.8,7.798,20,5,11
2023-11-18 21:00:00,-3.0,1.9,7.376,21,5,11
2023-11-18 22:00:00,-2.9,1.4,5.91,22,5,11
2023-11-18 23:00:00,-2.6,2.4,4.786,23,5,11
2023-11-19 00:00:00,-2.5,2.4,4.408,0,6,11
2023-11-19 01:00:00,-2.7,1.7,4.222,1,6,11
2023-11-19 02:00:00,-2.7,1.1,3.748,2,6,11
2023-11-19 03:00:00,-2.7,1.4,3.507,3,6,11
2023-11-19 04:00:00,-2.9,1.6,3.76,4,6,11
2023-11-19 05:00:00,-2.9,1.4,4.178,5,6,11
2023-11-19 06:00:00,-3.1,0.7,4.419,6,6,11
2023-11-19 07:00:00,-3.1,0.5,4.763,7,6,11
2023-11-19 08:00:00,-3.1,0.5,4.986,8,6,11
2023-11-19 09:00:00,-3.2,0.8,5.747,9,6,11
2023-11-19 10:00:00,-3.2,0.9,5.999,10,6,11
2023-11-19 11:00:00,-3.5,1.3,6.208,11,6,11
2023-11-19 12:00:00,-3.5,1.6,6.39,12,6,11
2023-11-19 13:00:00,-2.9,2.4,6.623,13,6,11
2023-11-19 14:00:00,-2.6,1.6,7.087,14,6,11
2023-11-19 15:00:00,-2.6,2.0,8.098,15,6,11
2023-11-19 16:00:00,-2.7,1.4,9.502,16,6,11
2023-11-19 17:00:00,-3.0,1.0,10.319,17,6,11
2023-11-19 18:00:00,-3.1,1.0,10.161,18,6,11
2023-11-19 19:00:00,-3.1,1.5,8.865,19,6,11
2023-11-19 20:00:00,-2.8,1.9,8.438,20,6,11
2023-11-19 21:00:00,-2.8,2.4,8.695,21,6,11
2023-11-19 22:00:00,-2.7,1.7,8.005,22,6,11
2023-11-19 23:00:00,-2.7,1.9,6.998,23,6,11
2023-11-20 00:00:00,-2.4,1.2,6.268,0,0,11
2023-11-20 01:00:00,-2.5,1.0,5.991,1,0,11
2023-11-20 02:00:00,-2.8,0.7,6.003,2,0,11
2023-11-20 03:00:00,-2.7,0.8,6.476,3,0,11
2023-11-20 04:00:00,-2.6,0.8,8.043,4,0,11
2023-11-20 05:00:00,-2.3,0.5,14.003,5,0,11
2023-11-20 06:00:00,-2.5,1.2,14.307,6,0,11
2023-11-20 07:00:00,-2.2,1.1,14.441,7,0,11
2023-11-20 08:00:00,-2.4,0.8,16.001,8,0,11
2023-11-20 09:00:00,-2.5,1.4,13.0,9,0,11
2023-11-20 10:00:00,-2.1,1.2,12.835,10,0,11
2023-11-20 11:00:00,-1.9,2.1,12.834,11,0,11
2023-11-20 12:00:00,-1.7,1.5,12.835,12,0,11
2023-11-20 13:00:00,-1.8,2.4,13.821,13,0,11
2023-11-20 14:00:00,-2.3,2.1,14.813,14,0,11
2023-11-20 15:00:00,-2.7,1.0,15.949,15,0,11
2023-11-20 16:00:00,-2.6,1.3,14.7,16,0,11
2023-11-20 17:00:00,-3.0,1.7,13.998,17,0,11
2023-11-20 18:00:00,-4.6,1.1,13.331,18,0,11
2023-11-20 19:00:00,-5.2,1.4,11.642,19,0,11
2023-11-20 20:00:00,-5.5,1.5,10.389,20,0,11
2023-11-20 21:00:00,-5.1,0.8,10.47,21,0,11
2023-11-20 22:00:00,-6.6,1.3,9.463,22,0,11
2023-11-20 23:00:00,-5.7,1.4,12.999,23,0,11
2023-11-21 00:00:00,-4.9,1.7,9.82,0,1,11
2023-11-21 01:00:00,-4.5,1.9,9.612,1,1,11
2023-11-21 02:00:00,-4.1,1.8,9.117,2,1,11
2023-11-21 03:00:00,-3.6,2.0,9.578,3,1,11
2023-11-21 04:00:00,-3.4,2.5,18.102,4,1,11
2023-11-21 05:00:00,-2.9,2.2,55.003,5,1,11
2023-11-21 06:00:00,-2.6,3.9,48.799,6,1,11
2023-11-21 07:00:00,-2.8,3.6,54.996,7,1,11
2023-11-21 08:00:00,-3.2,4.5,39.792,8,1,11
2023-11-21 09:00:00,-3.4,3.4,40.182,9,1,11
2023-11-21 10:00:00,-3.3,3.1,48.797,10,1,11
2023-11-21 11:00:00,-3.2,3.0,40.008,11,1,11
2023-11-21 12:00:00,-3.3,3.2,32.998,12,1,11
2023-11-21 13:00:00,-3.3,2.6,48.794,13,1,11
2023-11-21 14:00:00,-3.3,2.6,77.718,14,1,11
2023-11-21 15:00:00,-3.3,2.8,34.551,15,1,11
2023-11-21 16:00:00,-3.4,2.1,20.002,16,1,11
2023-11-21 17:00:00,-3.5,1.7,16.499,17,1,11
2023-11-21 18:00:00,-3.6,1.9,13.909,18,1,11
2023-11-21 19:00:00,-3.7,2.0,13.209,19,1,11
2023-11-21 20:00:00,-3.7,2.2,15.505,20,1,11
2023-11-21 21:00:00,-3.7,2.2,11.091,21,1,11
2023-11-21 22:00:00,-3.9,2.3,9.804,22,1,11
2023-11-21 23:00:00,-4.2,2.5,9.516,23,1,11
2023-11-22 00:00:00,-4.9,2.6,9.206,0,2,11
2023-11-22 01:00:00,-7.0,0.9,9.206,1,2,11
2023-11-22 02:00:00,-8.2,0.8,8.915,2,2,11
2023-11-22 03:00:00,-7.5,0.8,8.873,3,2,11
2023-11-22 04:00:00,-5.8,1.4,4.297,4,2,11
2023-11-22 05:00:00,-5.1,1.4,7.403,5,2,11
2023-11-22 06:00:00,-4.9,2.2,7.697,6,2,11
2023-11-22 07:00:00,-4.7,2.0,5.485,7,2,11
2023-11-22 08:00:00,-4.9,2.1,3.967,8,2,11
2023-11-22 09:00:00,-4.8,3.1,3.178,9,2,11
2023-11-22 10:00:00,-4.8,3.4,2.574,10,2,11
2023-11-22 11:00:00,-4.8,4.0,2.499,11,2,11
2023-11-22 12:00:00,-4.9,4.5,2.105,12,2,11
2023-11-22 13:00:00,-4.7,4.3,1.985,13,2,11
2023-11-22 14:00:00,-4.2,4.3,1.996,14,2,11
2023-11-22 15:00:00,-3.7,5.3,2.094,15,2,11
2023-11-22 16:00:00,-2.8,5.8,2.057,16,2,11
2023-11-22 17:00:00,-1.3,5.4,1.92,17,2,11
2023-11-22 18:00:00,0.0,6.7,1.711,18,2,11
2023-11-22 19:00:00,0.1,7.0,1.563,19,2,11
2023-11-22 20:00:00,0.0,7.7,1.528,20,2,11
2023-11-22 21:00:00,0.0,7.3,1.274,21,2,11
2023-11-22 22:00:00,0.1,7.0,1.188,22,2,11
2023-11-22 23:00:00,0.2,6.4,0.504,23,2,11
2023-11-23 00:00:00,0.2,6.3,0.96,0,3,11
2023-11-23 01:00:00,0.2,5.5,1.002,1,3,11
2023-11-23 02:00:00,0.2,4.6,1.006,2,3,11
2023-11-23 03:00:00,0.2,4.5,1.179,3,3,11
2023-11-23 04:00:00,0.3,4.3,1.642,4,3,11
2023-11-23 05:00:00,0.4,2.8,5.829,5,3,11
2023-11-23 06:00:00,0.6,3.0,8.577,6,3,11
2023-11-23 07:00:00,0.7,2.9,8.694,7,3,11
2023-11-23 08:00:00,0.8,4.4,8.767,8,3,11
2023-11-23 09:00:00,0.6,3.8,8.758,9,3,11
2023-11-23 10:00:00,0.7,2.6,8.816,10,3,11
2023-11-23 11:00:00,0.8,3.1,8.8,11,3,11
2023-11-23 12:00:00,0.8,3.1,8.717,12,3,11
2023-11-23 13:00:00,0.9,2.5,8.54,13,3,11
2023-11-23 14:00:00,0.9,2.8,8.738,14,3,11
2023-11-23 15:00:00,0.9,2.7,8.744,15,3,11
2023-11-23 16:00:00,0.8,2.9,8.725,16,3,11
2023-11-23 17:00:00,0.6,3.2,8.731,17,3,11
2023-11-23 18:00:00,0.4,1.9,8.759,18,3,11
2023-11-23 19:00:00,0.4,1.2,6.499,19,3,11
2023-11-23 20:00:00,0.4,1.4,5.644,20,3,11
2023-11-23 21:00:00,0.2,0.7,2.51,21,3,11
2023-11-23 22:00:00,0.2,1.0,2.501,22,3,11
2023-11-23 23:00:00,0.3,1.6,0.148,23,3,11
2023-11-24 00:00:00,0.2,1.6,0.01,0,4,11
2023-11-24 01:00:00,0.2,1.6,0.012,1,4,11
2023-11-24 02:00:00,0.1,1.0,0.034,2,4,11
2023-11-24 03:00:00,0.1,1.5,0.155,3,4,11
2023-11-24 04:00:00,0.1,1.4,0.443,4,4,11
2023-11-24 05:00:00,0.1,1.8,1.609,5,4,11
2023-11-24 06:00:00,0.1,2.1,2.003,6,4,11
2023-11-24 07:00:00,0.1,1.6,2.076,7,4,11
2023-11-24 08:00:00,0.0,1.7,2.086,8,4,11
2023-11-24 09:00:00,-0.5,4.4,2.164,9,4,11
2023-11-24 10:00:00,-1.3,4.3,2.1,10,4,11
2023-11-24 11:00:00,-1.7,4.1,0.001,11,4,11
2023-11-24 23:00:00,-8.5,5.1,2.804,23,4,11
2023-11-25 00:00:00,-8.8,5.1,2.591,0,5,11
2023-11-25 01:00:00,-9.5,5.2,2.549,1,5,11
2023-11-25 02:00:00,-9.1,4.6,2.522,2,5,11
2023-11-25 03:00:00,-9.0,4.2,2.552,3,5,11
2023-11-25 04:00:00,-9.2,4.4,2.093,4,5,11
2023-11-25 05:00:00,-9.5,4.3,2.33,5,5,11
2023-11-25 06:00:00,-9.9,2.7,2.611,6,5,11
2023-11-25 07:00:00,-10.7,2.7,3.428,7,5,11
2023-11-25 08:00:00,-10.8,2.5,7.495,8,5,11
2023-11-25 09:00:00,-10.5,3.1,8.703,9,5,11
2023-11-25 10:00:00,-10.8,2.9,8.497,10,5,11
2023-11-25 11:00:00,-11.3,2.5,8.278,11,5,11
2023-11-25 12:00:00,-11.1,2.8,8.108,12,5,11
2023-11-25 13:00:00,-10.9,2.5,8.792,13,5,11
2023-11-25 14:00:00,-10.2,2.2,9.312,14,5,11
2023-11-25 15:00:00,-9.9,1.4,11.135,15,5,11
2023-11-25 16:00:00,-9.9,1.9,12.05,16,5,11
2023-11-25 17:00:00,-10.6,1.3,12.367,17,5,11
2023-11-25 18:00:00,-11.6,0.4,12.326,18,5,11
2023-11-25 19:00:00,-12.2,0.6,11.762,19,5,11
2023-11-25 20:00:00,-11.6,0.4,11.15,20,5,11
2023-11-25 21:00:00,-12.4,0.5,10.888,21,5,11
2023-11-25 22:00:00,-13.4,0.7,9.382,22,5,11
2023-11-25 23:00:00,-12.6,0.4,10.766,23,5,11
2023-11-26 00:00:00,-12.2,1.0,10.22,0,6,11
2023-11-26 01:00:00,-13.5,1.1,9.888,1,6,11
2023-11-26 02:00:00,-14.7,0.3,9.692,2,6,11
2023-11-26 03:00:00,-15.5,0.3,9.426,3,6,11
2023-11-26 04:00:00,-15.9,0.4,10.995,4,6,11
2023-11-26 05:00:00,-16.3,0.5,9.886,5,6,11
2023-11-26 06:00:00,-17.0,0.4,10.22,6,6,11
2023-11-26 07:00:00,-17.2,0.4,14.222,7,6,11
2023-11-26 08:00:00,-17.4,0.4,14.489,8,6,11
2023-11-26 09:00:00,-17.7,0.3,11.252,9,6,11
2023-11-26 10:00:00,-16.8,0.4,12.331,10,6,11
2023-11-26 11:00:00,-14.8,0.5,11.065,11,6,11
2023-11-26 12:00:00,-13.0,1.2,10.738,12,6,11
2023-11-26 13:00:00,-12.3,1.7,12.999,13,6,11
2023-11-26 14:00:00,-12.3,1.6,14.49,14,6,11
2023-11-26 15:00:00,-12.7,1.8,14.503,15,6,11
2023-11-26 16:00:00,-13.0,1.5,14.381,16,6,11
2023-11-26 17:00:00,-13.8,2.0,14.967,17,6,11
2023-11-26 18:00:00,-13.8,2.4,14.314,18,6,11
2023-11-26 19:00:00,-14.8,2.2,13.591,19,6,11
2023-11-26 20:00:00,-15.0,1.9,12.241,20,6,11
2023-11-26 21:00:00,-14.5,2.7,11.613,21,6,11
2023-11-26 22:00:00,-13.6,2.3,9.947,22,6,11
2023-11-26 23:00:00,-12.6,2.4,9.618,23,6,11
2023-11-27 00:00:00,-12.0,2.5,9.117,0,0,11
2023-11-27 01:00:00,-11.9,2.6,8.774,1,0,11
2023-11-27 02:00:00,-12.1,3.4,8.668,2,0,11
2023-11-27 03:00:00,-12.1,3.2,8.58,3,0,11
2023-11-27 04:00:00,-12.2,2.4,9.409,4,0,11
2023-11-27 05:00:00,-12.5,2.4,12.201,5,0,11
2023-11-27 06:00:00,-12.9,2.3,13.892,6,0,11
2023-11-27 07:00:00,-13.2,2.4,14.499,7,0,11
2023-11-27 08:00:00,-14.4,2.3,13.941,8,0,11
2023-11-27 09:00:00,-15.5,3.0,13.8,9,0,11
2023-11-27 10:00:00,-16.5,3.6,13.694,10,0,11
2023-11-27 11:00:00,-16.7,3.4,12.982,11,0,11
2023-11-27 12:00:00,-16.4,2.9,12.856,12,0,11
2023-11-27 13:00:00,-14.7,2.4,12.559,13,0,11
2023-11-27 14:00:00,-13.9,3.2,11.745,14,0,11
2023-11-27 15:00:00,-13.6,3.1,11.308,15,0,11
2023-11-27 16:00:00,-13.6,4.6,12.154,16,0,11
2023-11-27 17:00:00,-13.7,4.7,11.498,17,0,11
2023-11-27 18:00:00,-12.9,3.3,10.22,18,0,11
2023-11-27 19:00:00,-11.9,4.5,5.72,19,0,11
2023-11-27 20:00:00,-11.9,5.1,5.891,20,0,11
2023-11-27 21:00:00,-11.9,4.7,4.0,21,0,11
2023-11-27 22:00:00,-11.5,5.2,2.993,22,0,11
2023-11-27 23:00:00,-11.3,6.3,2.068,23,0,11
2023-11-28 00:00:00,-11.2,6.6,2.056,0,1,11
2023-11-28 01:00:00,-10.6,6.5,2.031,1,1,11
2023-11-28 02:00:00,-10.0,6.7,2.042,2,1,11
2023-11-28 03:00:00,-9.5,6.6,2.057,3,1,11
2023-11-28 04:00:00,-9.1,6.6,2.087,4,1,11
2023-11-28 05:00:00,-8.6,6.6,2.561,5,1,11
2023-11-28 06:00:00,-8.2,6.0,5.349,6,1,11
2023-11-28 07:00:00,-7.9,5.8,4.83,7,1,11
2023-11-28 08:00:00,-7.6,5.1,5.154,8,1,11
2023-11-28 09:00:00,-7.2,4.4,5.846,9,1,11
2023-11-28 10:00:00,-6.8,4.9,7.793,10,1,11
2023-11-28 11:00:00,-6.1,5.1,7.709,11,1,11
2023-11-28 12:00:00,-5.4,5.8,7.008,12,1,11
2023-11-28 13:00:00,-4.8,5.4,5.746,13,1,11
2023-11-28 14:00:00,-4.2,6.2,4.404,14,1,11
2023-11-28 15:00:00,-3.9,5.9,3.135,15,1,11
2023-11-28 16:00:00,-3.7,5.9,3.252,16,1,11
2023-11-28 17:00:00,-3.6,6.6,2.819,17,1,11
2023-11-28 18:00:00,-3.5,6.7,2.964,18,1,11
2023-11-28 19:00:00,-3.4,6.9,2.598,19,1,11
2023-11-28 20:00:00,-3.3,6.7,2.501,20,1,11
2023-11-28 21:00:00,-3.2,6.6,2.272,21,1,11
2023-11-28 22:00:00,-3.2,7.0,2.064,22,1,11
2023-11-28 23:00:00,-3.2,6.9,2.018,23,1,11
2023-11-29 00:00:00,-3.3,5.0,2.079,0,2,11
2023-11-29 01:00:00,-3.4,4.7,2.406,1,2,11
2023-11-29 02:00:00,-3.5,5.3,2.698,2,2,11
2023-11-29 03:00:00,-3.4,5.0,5.565,3,2,11
2023-11-29 04:00:00,-3.2,5.3,9.392,4,2,11
2023-11-29 05:00:00,-3.1,4.9,10.284,5,2,11
2023-11-29 06:00:00,-3.0,3.7,13.259,6,2,11
2023-11-29 07:00:00,-2.9,4.6,14.933,7,2,11
2023-11-29 08:00:00,-2.9,4.6,14.255,8,2,11
2023-11-29 09:00:00,-2.8,4.6,13.701,9,2,11
2023-11-29 10:00:00,-2.8,4.3,13.037,10,2,11
2023-11-29 11:00:00,-2.8,3.9,13.124,11,2,11
2023-11-29 12:00:00,-2.8,3.5,13.613,12,2,11
2023-11-29 13:00:00,-2.8,3.2,14.995,13,2,11
2023-11-29 14:00:00,-2.9,2.5,16.8,14,2,11
2023-11-29 15:00:00,-2.8,2.3,20.0,15,2,11
2023-11-29 16:00:00,-2.8,2.3,25.0,16,2,11
2023-11-29 17:00:00,-2.8,2.2,25.0,17,2,11
2023-11-29 18:00:00,-2.9,2.0,20.0,18,2,11
2023-11-29 19:00:00,-2.9,1.9,16.1,19,2,11
2023-11-29 20:00:00,-2.9,2.0,13.901,20,2,11
2023-11-29 21:00:00,-2.9,2.0,12.505,21,2,11
2023-11-29 22:00:00,-2.8,2.4,11.072,22,2,11
2023-11-29 23:00:00,-2.7,2.8,10.196,23,2,11
2023-11-30 00:00:00,-2.7,2.7,10.128,0,3,11
2023-11-30 01:00:00,-2.9,2.8,9.903,1,3,11
2023-11-30 02:00:00,-3.1,3.4,9.71,2,3,11
2023-11-30 03:00:00,-3.5,4.0,9.868,3,3,11
2023-11-30 04:00:00,-4.0,5.2,10.63,4,3,11
2023-11-30 05:00:00,-5.3,6.6,12.941,5,3,11
2023-11-30 06:00:00,-5.7,4.2,16.809,6,3,11
2023-11-30 07:00:00,-5.4,3.0,21.927,7,3,11
2023-11-30 08:00:00,-4.8,3.8,23.713,8,3,11
2023-11-30 09:00:00,-4.6,4.4,22.25,9,3,11
2023-11-30 10:00:00,-4.4,4.9,22.334,10,3,11
2023-11-30 11:00:00,-4.5,5.3,19.521,11,3,11
2023-11-30 12:00:00,-4.7,5.3,18.981,12,3,11
2023-11-30 13:00:00,-4.8,5.7,19.5,13,3,11
2023-11-30 14:00:00,-5.0,5.7,18.408,14,3,11
2023-11-30 15:00:00,-5.4,5.6,14.221,15,3,11
2023-11-30 16:00:00,-5.8,5.7,12.999,16,3,11
2023-11-30 17:00:00,-6.0,5.9,12.994,17,3,11
2023-11-30 18:00:00,-6.1,4.9,11.598,18,3,11
2023-11-30 19:00:00,-5.9,4.3,9.569,19,3,11
2023-11-30 20:00:00,-5.8,5.0,10.999,20,3,11
2023-11-30 21:00:00,-5.7,4.4,9.319,21,3,11
2023-11-30 22:00:00,-5.6,4.9,7.291,22,3,11
2023-11-30 23:00:00,-5.7,4.3,7.268,23,3,11
2023-12-01 00:00:00,-5.6,4.5,7.006,0,4,12
2023-12-01 01:00:00,-5.6,4.0,6.899,1,4,12
2023-12-01 02:00:00,-5.7,4.2,6.894,2,4,12
2023-12-01 03:00:00,-5.7,4.7,7.346,3,4,12
2023-12-01 04:00:00,-5.8,4.7,7.999,4,4,12
2023-12-01 05:00:00,-5.9,4.9,11.613,5,4,12
2023-12-01 06:00:00,-6.0,4.6,13.388,6,4,12
2023-12-01 07:00:00,-6.1,4.4,12.053,7,4,12
2023-12-01 08:00:00,-6.2,3.7,9.504,8,4,12
2023-12-01 09:00:00,-6.4,3.8,11.0,9,4,12
2023-12-01 10:00:00,-6.6,3.9,12.748,10,4,12
2023-12-01 11:00:00,-6.7,4.2,13.0,11,4,12
2023-12-01 12:00:00,-7.0,4.3,12.999,12,4,12
2023-12-01 13:00:00,-7.0,3.4,14.426,13,4,12
2023-12-01 14:00:00,-7.0,4.2,14.706,14,4,12
2023-12-01 15:00:00,-7.3,3.6,12.999,15,4,12
2023-12-01 16:00:00,-7.4,3.9,12.424,16,4,12
2023-12-01 17:00:00,-7.6,3.1,12.0,17,4,12
2023-12-01 18:00:00,-8.0,3.0,11.716,18,4,12
2023-12-01 19:00:00,-7.6,2.6,12.001,19,4,12
2023-12-01 20:00:00,-7.3,3.2,12.125,20,4,12
2023-12-01 21:00:00,-7.4,3.5,11.496,21,4,12
2023-12-01 22:00:00,-7.4,3.5,9.891,22,4,12
2023-12-01 23:00:00,-7.6,3.3,10.217,23,4,12
2023-12-02 00:00:00,-7.8,2.6,9.776,0,5,12
2023-12-02 01:00:00,-7.9,2.4,9.155,1,5,12
2023-12-02 02:00:00,-7.9,2.5,8.997,2,5,12
2023-12-02 03:00:00,-8.1,2.3,9.512,3,5,12
2023-12-02 04:00:00,-8.2,2.4,9.572,4,5,12
2023-12-02 05:00:00,-8.3,1.8,9.655,5,5,12
2023-12-02 06:00:00,-8.5,1.8,10.163,6,5,12
2023-12-02 07:00:00,-8.6,1.3,11.661,7,5,12
2023-12-02 08:00:00,-8.6,1.4,12.452,8,5,12
2023-12-02 09:00:00,-8.6,1.2,13.102,9,5,12
2023-12-02 10:00:00,-8.5,2.1,12.722,10,5,12
2023-12-02 11:00:00,-8.5,2.5,12.158,11,5,12
2023-12-02 12:00:00,-8.5,2.7,11.458,12,5,12
2023-12-02 13:00:00,-8.5,2.6,11.852,13,5,12
2023-12-02 14:00:00,-8.7,2.2,12.35,14,5,12
2023-12-02 15:00:00,-9.7,1.8,12.979,15,5,12
2023-12-02 16:00:00,-10.7,1.8,14.404,16,5,12
2023-12-02 17:00:00,-10.1,2.7,14.496,17,5,12
2023-12-02 18:00:00,-11.1,2.5,12.956,18,5,12
2023-12-02 19:00:00,-12.1,1.8,11.958,19,5,12
2023-12-02 20:00:00,-13.2,1.7,11.208,20,5,12
2023-12-02 21:00:00,-13.7,1.2,10.67,21,5,12
2023-12-02 22:00:00,-14.5,0.6,10.294,22,5,12
2023-12-02 23:00:00,-16.3,0.5,10.515,23,5,12
2023-12-03 00:00:00,-17.3,0.7,9.97,0,6,12
2023-12-03 01:00:00,-17.6,0.4,9.497,1,6,12
2023-12-03 02:00:00,-17.2,0.3,8.883,2,6,12
2023-12-03 03:00:00,-16.4,0.5,9.235,3,6,12
2023-12-03 04:00:00,-15.7,0.5,8.952,4,6,12
2023-12-03 05:00:00,-15.0,0.4,8.886,5,6,12
2023-12-03 06:00:00,-14.4,0.2,9.213,6,6,12
2023-12-03 07:00:00,-13.5,0.3,9.702,7,6,12
2023-12-03 08:00:00,-12.6,0.2,10.015,8,6,12
2023-12-03 09:00:00,-12.2,0.5,10.496,9,6,12
2023-12-03 10:00:00,-12.3,0.4,10.507,10,6,12
2023-12-03 11:00:00,-12.3,0.5,10.368,11,6,12
2023-12-03 12:00:00,-12.0,0.8,10.246,12,6,12
2023-12-03 13:00:00,-11.4,0.8,10.568,13,6,12
2023-12-03 14:00:00,-11.7,0.9,11.783,14,6,12
2023-12-03 15:00:00,-13.1,0.5,12.52,15,6,12
2023-12-03 16:00:00,-14.6,0.5,13.172,16,6,12
2023-12-03 17:00:00,-15.4,0.5,13.222,17,6,12
2023-12-03 18:00:00,-14.4,0.7,12.607,18,6,12
2023-12-03 19:00:00,-12.4,0.4,11.233,19,6,12
2023-12-03 20:00:00,-11.6,0.5,10.721,20,6,12
2023-12-03 21:00:00,-11.8,0.5,9.909,21,6,12
2023-12-03 22:00:00,-11.9,0.8,9.112,22,6,12
2023-12-03 23:00:00,-12.3,0.6,9.617,23,6,12
2023-12-04 00:00:00,-13.0,1.2,9.249,0,0,12
2023-12-04 01:00:00,-15.0,1.0,9.046,1,0,12
2023-12-04 02:00:00,-15.5,1.2,8.812,2,0,12
2023-12-04 03:00:00,-16.5,0.6,8.858,3,0,12
2023-12-04 04:00:00,-17.1,0.6,11.197,4,0,12
2023-12-04 05:00:00,-16.2,0.4,14.999,5,0,12
2023-12-04 06:00:00,-15.7,0.7,19.903,6,0,12
2023-12-04 07:00:00,-16.8,0.6,23.561,7,0,12
2023-12-04 08:00:00,-17.2,0.5,23.649,8,0,12
2023-12-04 09:00:00,-16.6,0.4,20.633,9,0,12
2023-12-04 10:00:00,-17.8,0.6,16.609,10,0,12
2023-12-04 11:00:00,-18.0,0.3,16.007,11,0,12
2023-12-04 12:00:00,-18.1,0.5,16.7,12,0,12
2023-12-04 13:00:00,-18.0,0.5,17.504,13,0,12
2023-12-04 14:00:00,-16.9,0.2,20.976,14,0,12
2023-12-04 15:00:00,-16.4,0.3,26.273,15,0,12
2023-12-04 16:00:00,-17.9,0.4,20.635,16,0,12
2023-12-04 17:00:00,-19.1,0.4,18.429,17,0,12
2023-12-04 18:00:00,-19.6,0.5,15.105,18,0,12
2023-12-04 19:00:00,-20.2,0.3,12.74,19,0,12
2023-12-04 20:00:00,-20.6,0.5,12.208,20,0,12
2023-12-04 21:00:00,-20.9,0.4,11.313,21,0,12
2023-12-04 22:00:00,-20.0,0.4,9.479,22,0,12
2023-12-04 23:00:00,-18.7,0.4,11.009,23,0,12
2023-12-05 00:00:00,-17.2,0.5,11.007,0,1,12
2023-12-05 01:00:00,-16.3,0.7,11.005,1,1,12
2023-12-05 02:00:00,-14.7,1.0,11.007,2,1,12
2023-12-05 03:00:00,-14.0,1.0,11.007,3,1,12
2023-12-05 04:00:00,-13.6,0.9,14.999,4,1,12
2023-12-05 05:00:00,-14.0,1.1,22.877,5,1,12
2023-12-05 06:00:00,-13.2,1.1,25.006,6,1,12
2023-12-05 07:00:00,-12.1,0.9,33.2,7,1,12
2023-12-05 08:00:00,-11.5,1.3,25.008,8,1,12
2023-12-05 09:00:00,-11.1,1.3,24.989,9,1,12
2023-12-05 10:00:00,-10.7,1.4,20.295,10,1,12
2023-12-05 11:00:00,-10.2,1.3,18.785,11,1,12
2023-12-05 13:00:00,-8.9,1.9,19.919,13,1,12
2023-12-05 14:00:00,-8.5,2.5,22.694,14,1,12
2023-12-05 15:00:00,-8.1,1.9,22.573,15,1,12
2023-12-05 16:00:00,-7.7,2.8,17.26,16,1,12
2023-12-05 17:00:00,-7.4,3.2,15.129,17,1,12
2023-12-05 18:00:00,-7.3,2.2,14.319,18,1,12
2023-12-05 19:00:00,-7.3,3.1,12.863,19,1,12
2023-12-05 20:00:00,-7.2,2.9,11.783,20,1,12
2023-12-05 21:00:00,-7.1,2.8,11.155,21,1,12
2023-12-05 22:00:00,-7.3,2.4,10.328,22,1,12
2023-12-05 23:00:00,-7.3,1.9,10.267,23,1,12
2023-12-06 00:00:00,-8.1,0.7,11.191,0,2,12
2023-12-06 01:00:00,-8.4,0.9,9.718,1,2,12
2023-12-06 02:00:00,-8.6,0.9,9.95,2,2,12
2023-12-06 03:00:00,-8.2,0.9,11.524,3,2,12
2023-12-06 04:00:00,-8.0,0.8,10.068,4,2,12
2023-12-06 05:00:00,-7.8,0.7,10.694,5,2,12
2023-12-06 06:00:00,-6.4,1.9,13.715,6,2,12
2023-12-06 07:00:00,-6.0,1.7,17.199,7,2,12
2023-12-06 08:00:00,-6.5,1.6,17.152,8,2,12
2023-12-06 09:00:00,-6.4,1.8,15.448,9,2,12
2023-12-06 10:00:00,-6.5,2.1,14.988,10,2,12
2023-12-06 11:00:00,-6.6,2.2,14.969,11,2,12
2023-12-06 12:00:00,-6.4,2.3,14.45,12,2,12
2023-12-06 13:00:00,-6.2,2.4,14.396,13,2,12
2023-12-06 14:00:00,-6.0,2.2,14.753,14,2,12
2023-12-06 15:00:00,-6.0,2.5,16.4,15,2,12
2023-12-06 16:00:00,-5.8,3.0,17.807,16,2,12
2023-12-06 17:00:00,-5.9,3.1,16.528,17,2,12
2023-12-06 18:00:00,-6.0,3.7,14.993,18,2,12
2023-12-06 19:00:00,-6.1,3.3,12.614,19,2,12
2023-12-06 20:00:00,-6.5,3.6,11.233,20,2,12
2023-12-06 21:00:00,-6.7,3.2,10.4,21,2,12
2023-12-06 22:00:00,-7.0,2.6,9.774,22,2,12
2023-12-06 23:00:00,-7.0,2.8,9.603,23,2,12
2023-12-07 00:00:00,-7.4,2.4,9.481,0,3,12
2023-12-07 01:00:00,-7.9,1.7,9.385,1,3,12
2023-12-07 02:00:00,-8.6,1.9,8.999,2,3,12
2023-12-07 03:00:00,-8.3,2.4,8.957,3,3,12
2023-12-07 04:00:00,-7.6,2.3,9.339,4,3,12
2023-12-07 05:00:00,-7.2,3.0,10.933,5,3,12
2023-12-07 06:00:00,-6.5,3.2,12.741,6,3,12
2023-12-07 07:00:00,-6.1,3.1,10.336,7,3,12
2023-12-07 08:00:00,-5.8,2.9,10.078,8,3,12
2023-12-07 09:00:00,-5.5,2.5,10.09,9,3,12
2023-12-07 10:00:00,-5.3,3.3,10.061,10,3,12
2023-12-07 11:00:00,-5.0,3.3,11.181,11,3,12
2023-12-07 12:00:00,-4.9,3.1,12.619,12,3,12
