"Alkuaika UTC","Loppuaika UTC","Tuulivoiman tuotantoennuste - päivitys 15 minuutin välein"
"2024-01-01T06:45:00.000Z","2024-01-01T07:00:00.000Z","2706.6"
"2024-01-01T07:00:00.000Z","2024-01-01T07:15:00.000Z","2655.9"
"2024-01-01T07:15:00.000Z","2024-01-01T07:30:00.000Z","2883"
"2024-01-01T07:30:00.000Z","2024-01-01T07:45:00.000Z","2867"
"2024-01-01T07:45:00.000Z","2024-01-01T08:00:00.000Z","2839.8"
"2024-01-01T08:00:00.000Z","2024-01-01T08:15:00.000Z","2782.2"
"2024-01-01T08:15:00.000Z","2024-01-01T08:30:00.000Z","3009.5"
"2024-01-01T08:30:00.000Z","2024-01-01T08:45:00.000Z","2997.3"
"2024-01-01T08:45:00.000Z","2024-01-01T09:00:00.000Z","2976.5"
"2024-01-01T09:00:00.000Z","2024-01-01T09:15:00.000Z","2933.3"
"2024-01-01T09:15:00.000Z","2024-01-01T09:30:00.000Z","2879.7"
"2024-01-01T09:30:00.000Z","2024-01-01T09:45:00.000Z","2868.6"
"2024-01-01T09:45:00.000Z","2024-01-01T10:00:00.000Z","2850.2"
"2024-01-01T10:00:00.000Z","2024-01-01T10:15:00.000Z","2809.2"
"2024-01-01T10:15:00.000Z","2024-01-01T10:30:00.000Z","2898.9"
"2024-01-01T10:30:00.000Z","2024-01-01T10:45:00.000Z","2889.4"
"2024-01-01T10:45:00.000Z","2024-01-01T11:00:00.000Z","2874"
"2024-01-01T11:00:00.000Z","2024-01-01T11:15:00.000Z","2838"
"2024-01-01T11:15:00.000Z","2024-01-01T11:30:00.000Z","2572"
"2024-01-01T11:30:00.000Z","2024-01-01T11:45:00.000Z","2572.1"
"2024-01-01T11:45:00.000Z","2024-01-01T12:00:00.000Z","2572.2"
"2024-01-01T12:00:00.000Z","2024-01-01T12:15:00.000Z","2572"
"2024-01-01T12:15:00.000Z","2024-01-01T12:30:00.000Z","2465.9"
"2024-01-01T12:30:00.000Z","2024-01-01T12:45:00.000Z","2469.9"
"2024-01-01T12:45:00.000Z","2024-01-01T13:00:00.000Z","2476.7"
"2024-01-01T13:00:00.000Z","2024-01-01T13:15:00.000Z","2491"
"2024-01-01T13:15:00.000Z","2024-01-01T13:30:00.000Z","2563.4"
"2024-01-01T13:30:00.000Z","2024-01-01T13:45:00.000Z","2567.3"
"2024-01-01T13:45:00.000Z","2024-01-01T14:00:00.000Z","2574.4"
"2024-01-01T14:00:00.000Z","2024-01-01T14:15:00.000Z","2587.7"
"2024-01-01T14:15:00.000Z","2024-01-01T14:30:00.000Z","2649"
"2024-01-01T14:30:00.000Z","2024-01-01T14:45:00.000Z","2654.4"
"2024-01-01T14:45:00.000Z","2024-01-01T15:00:00.000Z","2662.9"
"2024-01-01T15:00:00.000Z","2024-01-01T15:15:00.000Z","2683.8"
"2024-01-01T15:15:00.000Z","2024-01-01T15:30:00.000Z","2802.1"
"2024-01-01T15:30:00.000Z","2024-01-01T15:45:00.000Z","2803.5"
"2024-01-01T15:45:00.000Z","2024-01-01T16:00:00.000Z","2804.6"
"2024-01-01T16:00:00.000Z","2024-01-01T16:15:00.000Z","2811.6"
"2024-01-01T16:15:00.000Z","2024-01-01T16:30:00.000Z","2644.5"
"2024-01-01T16:30:00.000Z","2024-01-01T16:45:00.000Z","2644.4"
"2024-01-01T16:45:00.000Z","2024-01-01T17:00:00.000Z","2643.2"
"2024-01-01T17:00:00.000Z","2024-01-01T17:15:00.000Z","2644.8"
"2024-01-01T17:15:00.000Z","2024-01-01T17:30:00.000Z","2479.1"
"2024-01-01T17:30:00.000Z","2024-01-01T17:45:00.000Z","2479.2"
"2024-01-01T17:45:00.000Z","2024-01-01T18:00:00.000Z","2477.8"
"2024-01-01T18:00:00.000Z","2024-01-01T18:15:00.000Z","2481"
"2024-01-01T18:15:00.000Z","2024-01-01T18:30:00.000Z","2584.7"
"2024-01-01T18:30:00.000Z","2024-01-01T18:45:00.000Z","2581"
"2024-01-01T18:45:00.000Z","2024-01-01T19:00:00.000Z","2573"
"2024-01-01T19:00:00.000Z","2024-01-01T19:15:00.000Z","2563.4"
"2024-01-01T19:15:00.000Z","2024-01-01T19:30:00.000Z","2645.6"
"2024-01-01T19:30:00.000Z","2024-01-01T19:45:00.000Z","2638.5"
"2024-01-01T19:45:00.000Z","2024-01-01T20:00:00.000Z","2625.2"
"2024-01-01T20:00:00.000Z","2024-01-01T20:15:00.000Z","2602.2"
"2024-01-01T20:15:00.000Z","2024-01-01T20:30:00.000Z","2554.5"
"2024-01-01T20:30:00.000Z","2024-01-01T20:45:00.000Z","2549.2"
"2024-01-01T20:45:00.000Z","2024-01-01T21:00:00.000Z","2539.2"
"2024-01-01T21:00:00.000Z","2024-01-01T21:15:00.000Z","2521.8"
"2024-01-01T21:15:00.000Z","2024-01-01T21:30:00.000Z","2547.5"
"2024-01-01T21:30:00.000Z","2024-01-01T21:45:00.000Z","2541.4"
"2024-01-01T21:45:00.000Z","2024-01-01T22:00:00.000Z","2530"
"2024-01-01T22:00:00.000Z","2024-01-01T22:15:00.000Z","2509.8"
"2024-01-01T22:15:00.000Z","2024-01-01T22:30:00.000Z","2503.6"
"2024-01-01T22:30:00.000Z","2024-01-01T22:45:00.000Z","2495.7"
"2024-01-01T22:45:00.000Z","2024-01-01T23:00:00.000Z","2482.6"
"2024-01-01T23:00:00.000Z","2024-01-01T23:15:00.000Z","2454.1"
"2024-01-01T23:15:00.000Z","2024-01-01T23:30:00.000Z","2359"
"2024-01-01T23:30:00.000Z","2024-01-01T23:45:00.000Z","2354.6"
"2024-01-01T23:45:00.000Z","2024-01-02T00:00:00.000Z","2347.7"
"2024-01-02T00:00:00.000Z","2024-01-02T00:15:00.000Z","2330.7"
"2024-01-02T00:15:00.000Z","2024-01-02T00:30:00.000Z","2192.1"
"2024-01-02T00:30:00.000Z","2024-01-02T00:45:00.000Z","2193.2"
"2024-01-02T00:45:00.000Z","2024-01-02T01:00:00.000Z","2194.1"
"2024-01-02T01:00:00.000Z","2024-01-02T01:15:00.000Z","2199.9"
"2024-01-02T01:15:00.000Z","2024-01-02T01:30:00.000Z","1994.3"
"2024-01-02T01:30:00.000Z","2024-01-02T01:45:00.000Z","1996.5"
"2024-01-02T01:45:00.000Z","2024-01-02T02:00:00.000Z","1998.9"
"2024-01-02T02:00:00.000Z","2024-01-02T02:15:00.000Z","2010"
"2024-01-02T02:15:00.000Z","2024-01-02T02:30:00.000Z","1826"
"2024-01-02T02:30:00.000Z","2024-01-02T02:45:00.000Z","1827.2"
"2024-01-02T02:45:00.000Z","2024-01-02T03:00:00.000Z","1827.8"
"2024-01-02T03:00:00.000Z","2024-01-02T03:15:00.000Z","1835.5"
"2024-01-02T03:15:00.000Z","2024-01-02T03:30:00.000Z","1701.8"
"2024-01-02T03:30:00.000Z","2024-01-02T03:45:00.000Z","1700.5"
"2024-01-02T03:45:00.000Z","2024-01-02T04:00:00.000Z","1697.2"
"2024-01-02T04:00:00.000Z","2024-01-02T04:15:00.000Z","1694.9"
"2024-01-02T04:15:00.000Z","2024-01-02T04:30:00.000Z","1632.7"
"2024-01-02T04:30:00.000Z","2024-01-02T04:45:00.000Z","1630"
"2024-01-02T04:45:00.000Z","2024-01-02T05:00:00.000Z","1624.8"
"2024-01-02T05:00:00.000Z","2024-01-02T05:15:00.000Z","1616.3"
"2024-01-02T05:15:00.000Z","2024-01-02T05:30:00.000Z","1552.4"
"2024-01-02T05:30:00.000Z","2024-01-02T05:45:00.000Z","1550.8"
"2024-01-02T05:45:00.000Z","2024-01-02T06:00:00.000Z","1548.3"
"2024-01-02T06:00:00.000Z","2024-01-02T06:15:00.000Z","1542.2"
"2024-01-02T06:15:00.000Z","2024-01-02T06:30:00.000Z","1561.4"
"2024-01-02T06:30:00.000Z","2024-01-02T06:45:00.000Z","1561.9"
"2024-01-02T06:45:00.000Z","2024-01-02T07:00:00.000Z","1562.6"
"2024-01-02T07:00:00.000Z","2024-01-02T07:15:00.000Z","1564.8"
"2024-01-02T07:15:00.000Z","2024-01-02T07:30:00.000Z","1703"
"2024-01-02T07:30:00.000Z","2024-01-02T07:45:00.000Z","1703.1"
"2024-01-02T07:45:00.000Z","2024-01-02T08:00:00.000Z","1703.5"
"2024-01-02T08:00:00.000Z","2024-01-02T08:15:00.000Z","1703.2"
"2024-01-02T08:15:00.000Z","2024-01-02T08:30:00.000Z","1842.4"
"2024-01-02T08:30:00.000Z","2024-01-02T08:45:00.000Z","1839.3"
"2024-01-02T08:45:00.000Z","2024-01-02T09:00:00.000Z","1833.9"
"2024-01-02T09:00:00.000Z","2024-01-02T09:15:00.000Z","1823"
"2024-01-02T09:15:00.000Z","2024-01-02T09:30:00.000Z","1678.4"
"2024-01-02T09:30:00.000Z","2024-01-02T09:45:00.000Z","1677.7"
"2024-01-02T09:45:00.000Z","2024-01-02T10:00:00.000Z","1676.7"
"2024-01-02T10:00:00.000Z","2024-01-02T10:15:00.000Z","1674.2"
"2024-01-02T10:15:00.000Z","2024-01-02T10:30:00.000Z","1478.7"
"2024-01-02T10:30:00.000Z","2024-01-02T10:45:00.000Z","1481"
"2024-01-02T10:45:00.000Z","2024-01-02T11:00:00.000Z","1485.1"
"2024-01-02T11:00:00.000Z","2024-01-02T11:15:00.000Z","1493.5"
"2024-01-02T11:15:00.000Z","2024-01-02T11:30:00.000Z","1418.9"
"2024-01-02T11:30:00.000Z","2024-01-02T11:45:00.000Z","1423.6"
"2024-01-02T11:45:00.000Z","2024-01-02T12:00:00.000Z","1432.2"
"2024-01-02T12:00:00.000Z","2024-01-02T12:15:00.000Z","1448.2"
"2024-01-02T12:15:00.000Z","2024-01-02T12:30:00.000Z","1495.3"
"2024-01-02T12:30:00.000Z","2024-01-02T12:45:00.000Z","1502.3"
"2024-01-02T12:45:00.000Z","2024-01-02T13:00:00.000Z","1513.8"
"2024-01-02T13:00:00.000Z","2024-01-02T13:15:00.000Z","1539.6"
"2024-01-02T13:15:00.000Z","2024-01-02T13:30:00.000Z","1630.1"
"2024-01-02T13:30:00.000Z","2024-01-02T13:45:00.000Z","1634.6"
"2024-01-02T13:45:00.000Z","2024-01-02T14:00:00.000Z","1642.7"
"2024-01-02T14:00:00.000Z","2024-01-02T14:15:00.000Z","1657.9"
"2024-01-02T14:15:00.000Z","2024-01-02T14:30:00.000Z","1599.8"
"2024-01-02T14:30:00.000Z","2024-01-02T14:45:00.000Z","1606.8"
"2024-01-02T14:45:00.000Z","2024-01-02T15:00:00.000Z","1618.5"
"2024-01-02T15:00:00.000Z","2024-01-02T15:15:00.000Z","1644"
"2024-01-02T15:15:00.000Z","2024-01-02T15:30:00.000Z","1672.1"
"2024-01-02T15:30:00.000Z","2024-01-02T15:45:00.000Z","1680.1"
"2024-01-02T15:45:00.000Z","2024-01-02T16:00:00.000Z","1693.2"
"2024-01-02T16:00:00.000Z","2024-01-02T16:15:00.000Z","1723.6"
"2024-01-02T16:15:00.000Z","2024-01-02T16:30:00.000Z","1695.9"
"2024-01-02T16:30:00.000Z","2024-01-02T16:45:00.000Z","1703"
"2024-01-02T16:45:00.000Z","2024-01-02T17:00:00.000Z","1714.9"
"2024-01-02T17:00:00.000Z","2024-01-02T17:15:00.000Z","1740.6"
"2024-01-02T17:15:00.000Z","2024-01-02T17:30:00.000Z","1709.2"
"2024-01-02T17:30:00.000Z","2024-01-02T17:45:00.000Z","1715.2"
"2024-01-02T17:45:00.000Z","2024-01-02T18:00:00.000Z","1724.7"
"2024-01-02T18:00:00.000Z","2024-01-02T18:15:00.000Z","1747.9"
"2024-01-02T18:15:00.000Z","2024-01-02T18:30:00.000Z","1734.1"
"2024-01-02T18:30:00.000Z","2024-01-02T18:45:00.000Z","1736.6"
"2024-01-02T18:45:00.000Z","2024-01-02T19:00:00.000Z","1740"
"2024-01-02T19:00:00.000Z","2024-01-02T19:15:00.000Z","1750.8"
"2024-01-02T19:15:00.000Z","2024-01-02T19:30:00.000Z","1905.7"
"2024-01-02T19:30:00.000Z","2024-01-02T19:45:00.000Z","1903.7"
"2024-01-02T19:45:00.000Z","2024-01-02T20:00:00.000Z","1899.9"
"2024-01-02T20:00:00.000Z","2024-01-02T20:15:00.000Z","1893.8"
"2024-01-02T20:15:00.000Z","2024-01-02T20:30:00.000Z","1848"
"2024-01-02T20:30:00.000Z","2024-01-02T20:45:00.000Z","1847.3"
"2024-01-02T20:45:00.000Z","2024-01-02T21:00:00.000Z","1845.6"
"2024-01-02T21:00:00.000Z","2024-01-02T21:15:00.000Z","1843.8"
"2024-01-02T21:15:00.000Z","2024-01-02T21:30:00.000Z","1747"
"2024-01-02T21:30:00.000Z","2024-01-02T21:45:00.000Z","1747.3"
"2024-01-02T21:45:00.000Z","2024-01-02T22:00:00.000Z","1748"
"2024-01-02T22:00:00.000Z","2024-01-02T22:15:00.000Z","1749.2"
"2024-01-02T22:15:00.000Z","2024-01-02T22:30:00.000Z","1561.9"
"2024-01-02T22:30:00.000Z","2024-01-02T22:45:00.000Z","1566"
"2024-01-02T22:45:00.000Z","2024-01-02T23:00:00.000Z","1572.7"
"2024-01-02T23:00:00.000Z","2024-01-02T23:15:00.000Z","1587.3"
"2024-01-02T23:15:00.000Z","2024-01-02T23:30:00.000Z","1493.4"
"2024-01-02T23:30:00.000Z","2024-01-02T23:45:00.000Z","1499.6"
"2024-01-02T23:45:00.000Z","2024-01-03T00:00:00.000Z","1509.8"
"2024-01-03T00:00:00.000Z","2024-01-03T00:15:00.000Z","1532.4"
"2024-01-03T00:15:00.000Z","2024-01-03T00:30:00.000Z","1635.1"
"2024-01-03T00:30:00.000Z","2024-01-03T00:45:00.000Z","1639.3"
"2024-01-03T00:45:00.000Z","2024-01-03T01:00:00.000Z","1646.6"
"2024-01-03T01:00:00.000Z","2024-01-03T01:15:00.000Z","1661.3"
"2024-01-03T01:15:00.000Z","2024-01-03T01:30:00.000Z","1795.4"
"2024-01-03T01:30:00.000Z","2024-01-03T01:45:00.000Z","1798.7"
"2024-01-03T01:45:00.000Z","2024-01-03T02:00:00.000Z","1803.5"
"2024-01-03T02:00:00.000Z","2024-01-03T02:15:00.000Z","1816.6"
"2024-01-03T02:15:00.000Z","2024-01-03T02:30:00.000Z","2008.5"
"2024-01-03T02:30:00.000Z","2024-01-03T02:45:00.000Z","2008.7"
"2024-01-03T02:45:00.000Z","2024-01-03T03:00:00.000Z","2008.8"
"2024-01-03T03:00:00.000Z","2024-01-03T03:15:00.000Z","2009.8"
"2024-01-03T03:15:00.000Z","2024-01-03T03:30:00.000Z","2040.7"
"2024-01-03T03:30:00.000Z","2024-01-03T03:45:00.000Z","2041.7"
"2024-01-03T03:45:00.000Z","2024-01-03T04:00:00.000Z","2043.3"
"2024-01-03T04:00:00.000Z","2024-01-03T04:15:00.000Z","2046.3"
"2024-01-03T04:15:00.000Z","2024-01-03T04:30:00.000Z","2047.6"
"2024-01-03T04:30:00.000Z","2024-01-03T04:45:00.000Z","2052"
"2024-01-03T04:45:00.000Z","2024-01-03T05:00:00.000Z","2058"
"2024-01-03T05:00:00.000Z","2024-01-03T05:15:00.000Z","2076.6"
"2024-01-03T05:15:00.000Z","2024-01-03T05:30:00.000Z","2054"
"2024-01-03T05:30:00.000Z","2024-01-03T05:45:00.000Z","2056.1"
"2024-01-03T05:45:00.000Z","2024-01-03T06:00:00.000Z","2058.5"
"2024-01-03T06:00:00.000Z","2024-01-03T06:15:00.000Z","2068.6"
"2024-01-03T06:15:00.000Z","2024-01-03T06:30:00.000Z","1931"
"2024-01-03T06:30:00.000Z","2024-01-03T06:45:00.000Z","1931.8"
"2024-01-03T06:45:00.000Z","2024-01-03T07:00:00.000Z","1932.1"
"2024-01-03T07:00:00.000Z","2024-01-03T07:15:00.000Z","1936.4"
"2024-01-03T07:15:00.000Z","2024-01-03T07:30:00.000Z","1995.5"
"2024-01-03T07:30:00.000Z","2024-01-03T07:45:00.000Z","1995.5"
"2024-01-03T07:45:00.000Z","2024-01-03T08:00:00.000Z","1994.4"
"2024-01-03T08:00:00.000Z","2024-01-03T08:15:00.000Z","1996.4"
"2024-01-03T08:15:00.000Z","2024-01-03T08:30:00.000Z","1913"
"2024-01-03T08:30:00.000Z","2024-01-03T08:45:00.000Z","1909.3"
"2024-01-03T08:45:00.000Z","2024-01-03T09:00:00.000Z","1902.1"
"2024-01-03T09:00:00.000Z","2024-01-03T09:15:00.000Z","1890.8"
"2024-01-03T09:15:00.000Z","2024-01-03T09:30:00.000Z","1922.8"
"2024-01-03T09:30:00.000Z","2024-01-03T09:45:00.000Z","1918"
"2024-01-03T09:45:00.000Z","2024-01-03T10:00:00.000Z","1909.4"
"2024-01-03T10:00:00.000Z","2024-01-03T10:15:00.000Z","1893"
"2024-01-03T10:15:00.000Z","2024-01-03T10:30:00.000Z","1793.5"
"2024-01-03T10:30:00.000Z","2024-01-03T10:45:00.000Z","1792.2"
"2024-01-03T10:45:00.000Z","2024-01-03T11:00:00.000Z","1789.9"
"2024-01-03T11:00:00.000Z","2024-01-03T11:15:00.000Z","1785.8"
"2024-01-03T11:15:00.000Z","2024-01-03T11:30:00.000Z","1705"
"2024-01-03T11:30:00.000Z","2024-01-03T11:45:00.000Z","1707.4"
"2024-01-03T11:45:00.000Z","2024-01-03T12:00:00.000Z","1712.5"
"2024-01-03T12:00:00.000Z","2024-01-03T12:15:00.000Z","1719"
"2024-01-03T12:15:00.000Z","2024-01-03T12:30:00.000Z","1629.4"
"2024-01-03T12:30:00.000Z","2024-01-03T12:45:00.000Z","1638.1"
"2024-01-03T12:45:00.000Z","2024-01-03T13:00:00.000Z","1653.2"
"2024-01-03T13:00:00.000Z","2024-01-03T13:15:00.000Z","1684.3"
"2024-01-03T13:15:00.000Z","2024-01-03T13:30:00.000Z","1714.6"
"2024-01-03T13:30:00.000Z","2024-01-03T13:45:00.000Z","1725.2"
"2024-01-03T13:45:00.000Z","2024-01-03T14:00:00.000Z","1742.4"
"2024-01-03T14:00:00.000Z","2024-01-03T14:15:00.000Z","1782.1"
"2024-01-03T14:15:00.000Z","2024-01-03T14:30:00.000Z","1853.3"
"2024-01-03T14:30:00.000Z","2024-01-03T14:45:00.000Z","1861.5"
"2024-01-03T14:45:00.000Z","2024-01-03T15:00:00.000Z","1874.8"
"2024-01-03T15:00:00.000Z","2024-01-03T15:15:00.000Z","1905.8"
"2024-01-03T15:15:00.000Z","2024-01-03T15:30:00.000Z","2058.6"
"2024-01-03T15:30:00.000Z","2024-01-03T15:45:00.000Z","2063.7"
"2024-01-03T15:45:00.000Z","2024-01-03T16:00:00.000Z","2071.6"
"2024-01-03T16:00:00.000Z","2024-01-03T16:15:00.000Z","2091.6"
"2024-01-03T16:15:00.000Z","2024-01-03T16:30:00.000Z","2247.8"
"2024-01-03T16:30:00.000Z","2024-01-03T16:45:00.000Z","2249.6"
"2024-01-03T16:45:00.000Z","2024-01-03T17:00:00.000Z","2252.1"
"2024-01-03T17:00:00.000Z","2024-01-03T17:15:00.000Z","2260.3"
"2024-01-03T17:15:00.000Z","2024-01-03T17:30:00.000Z","2257.2"
"2024-01-03T17:30:00.000Z","2024-01-03T17:45:00.000Z","2257.4"
"2024-01-03T17:45:00.000Z","2024-01-03T18:00:00.000Z","2256.9"
"2024-01-03T18:00:00.000Z","2024-01-03T18:15:00.000Z","2259.8"
"2024-01-03T18:15:00.000Z","2024-01-03T18:30:00.000Z","2184.5"
"2024-01-03T18:30:00.000Z","2024-01-03T18:45:00.000Z","2184.6"
"2024-01-03T18:45:00.000Z","2024-01-03T19:00:00.000Z","2183.1"
"2024-01-03T19:00:00.000Z","2024-01-03T19:15:00.000Z","2186.6"
"2024-01-03T19:15:00.000Z","2024-01-03T19:30:00.000Z","2161.4"
"2024-01-03T19:30:00.000Z","2024-01-03T19:45:00.000Z","2159.6"
"2024-01-03T19:45:00.000Z","2024-01-03T20:00:00.000Z","2155"
"2024-01-03T20:00:00.000Z","2024-01-03T20:15:00.000Z","2151.5"
"2024-01-03T20:15:00.000Z","2024-01-03T20:30:00.000Z","2083.8"
"2024-01-03T20:30:00.000Z","2024-01-03T20:45:00.000Z","2081.6"
"2024-01-03T20:45:00.000Z","2024-01-03T21:00:00.000Z","2076.6"
"2024-01-03T21:00:00.000Z","2024-01-03T21:15:00.000Z","2070.4"
"2024-01-03T21:15:00.000Z","2024-01-03T21:30:00.000Z","2072"
"2024-01-03T21:30:00.000Z","2024-01-03T21:45:00.000Z","2067.6"
"2024-01-03T21:45:00.000Z","2024-01-03T22:00:00.000Z","2059.8"
"2024-01-03T22:00:00.000Z","2024-01-03T22:15:00.000Z","2044.3"
"2024-01-03T22:15:00.000Z","2024-01-03T22:30:00.000Z","2049.9"
"2024-01-03T22:30:00.000Z","2024-01-03T22:45:00.000Z","2044.6"
"2024-01-03T22:45:00.000Z","2024-01-03T23:00:00.000Z","2036"
"2024-01-03T23:00:00.000Z","2024-01-03T23:15:00.000Z","2015.8"
"2024-01-03T23:15:00.000Z","2024-01-03T23:30:00.000Z","2002.1"
"2024-01-03T23:30:00.000Z","2024-01-03T23:45:00.000Z","1999.7"
"2024-01-03T23:45:00.000Z","2024-01-04T00:00:00.000Z","1995.1"
"2024-01-04T00:00:00.000Z","2024-01-04T00:15:00.000Z","1987.7"
"2024-01-04T00:15:00.000Z","2024-01-04T00:30:00.000Z","2018.4"
"2024-01-04T00:30:00.000Z","2024-01-04T00:45:00.000Z","2015.5"
"2024-01-04T00:45:00.000Z","2024-01-04T01:00:00.000Z","2009.9"
"2024-01-04T01:00:00.000Z","2024-01-04T01:15:00.000Z","2000.8"
"2024-01-04T01:15:00.000Z","2024-01-04T01:30:00.000Z","1998.7"
"2024-01-04T01:30:00.000Z","2024-01-04T01:45:00.000Z","1996"
"2024-01-04T01:45:00.000Z","2024-01-04T02:00:00.000Z","1990.9"
"2024-01-04T02:00:00.000Z","2024-01-04T02:15:00.000Z","1982.1"
"2024-01-04T02:15:00.000Z","2024-01-04T02:30:00.000Z","1893"
"2024-01-04T02:30:00.000Z","2024-01-04T02:45:00.000Z","1891.7"
"2024-01-04T02:45:00.000Z","2024-01-04T03:00:00.000Z","1888.8"
"2024-01-04T03:00:00.000Z","2024-01-04T03:15:00.000Z","1885.2"
"2024-01-04T03:15:00.000Z","2024-01-04T03:30:00.000Z","1817"
"2024-01-04T03:30:00.000Z","2024-01-04T03:45:00.000Z","1816"
"2024-01-04T03:45:00.000Z","2024-01-04T04:00:00.000Z","1813.9"
"2024-01-04T04:00:00.000Z","2024-01-04T04:15:00.000Z","1811"
"2024-01-04T04:15:00.000Z","2024-01-04T04:30:00.000Z","1761.7"
"2024-01-04T04:30:00.000Z","2024-01-04T04:45:00.000Z","1761.8"
"2024-01-04T04:45:00.000Z","2024-01-04T05:00:00.000Z","1761.5"
"2024-01-04T05:00:00.000Z","2024-01-04T05:15:00.000Z","1762.8"
"2024-01-04T05:15:00.000Z","2024-01-04T05:30:00.000Z","1749.6"
"2024-01-04T05:30:00.000Z","2024-01-04T05:45:00.000Z","1749.8"
"2024-01-04T05:45:00.000Z","2024-01-04T06:00:00.000Z","1749.1"
"2024-01-04T06:00:00.000Z","2024-01-04T06:15:00.000Z","1751.3"
"2024-01-04T06:15:00.000Z","2024-01-04T06:30:00.000Z","1752"
"2024-01-04T06:30:00.000Z","2024-01-04T06:45:00.000Z","1749.4"
"2024-01-04T06:45:00.000Z","2024-01-04T07:00:00.000Z","1744.7"
"2024-01-04T07:00:00.000Z","2024-01-04T07:15:00.000Z","1736.1"
"2024-01-04T07:15:00.000Z","2024-01-04T07:30:00.000Z","1839.8"
"2024-01-04T07:30:00.000Z","2024-01-04T07:45:00.000Z","1835.1"
"2024-01-04T07:45:00.000Z","2024-01-04T08:00:00.000Z","1826.5"
"2024-01-04T08:00:00.000Z","2024-01-04T08:15:00.000Z","1810.8"
"2024-01-04T08:15:00.000Z","2024-01-04T08:30:00.000Z","1906.9"
"2024-01-04T08:30:00.000Z","2024-01-04T08:45:00.000Z","1900.6"
"2024-01-04T08:45:00.000Z","2024-01-04T09:00:00.000Z","1888.9"
"2024-01-04T09:00:00.000Z","2024-01-04T09:15:00.000Z","1868.1"
"2024-01-04T09:15:00.000Z","2024-01-04T09:30:00.000Z","1792.7"
"2024-01-04T09:30:00.000Z","2024-01-04T09:45:00.000Z","1786"
"2024-01-04T09:45:00.000Z","2024-01-04T10:00:00.000Z","1774.2"
"2024-01-04T10:00:00.000Z","2024-01-04T10:15:00.000Z","1750.8"
"2024-01-04T10:15:00.000Z","2024-01-04T10:30:00.000Z","1610.6"
"2024-01-04T10:30:00.000Z","2024-01-04T10:45:00.000Z","1605.3"
"2024-01-04T10:45:00.000Z","2024-01-04T11:00:00.000Z","1597.1"
"2024-01-04T11:00:00.000Z","2024-01-04T11:15:00.000Z","1576.1"
"2024-01-04T11:15:00.000Z","2024-01-04T11:30:00.000Z","1545"
"2024-01-04T11:30:00.000Z","2024-01-04T11:45:00.000Z","1544.2"
"2024-01-04T11:45:00.000Z","2024-01-04T12:00:00.000Z","1544.4"
"2024-01-04T12:00:00.000Z","2024-01-04T12:15:00.000Z","1538.8"
"2024-01-04T12:15:00.000Z","2024-01-04T12:30:00.000Z","1518.1"
"2024-01-04T12:30:00.000Z","2024-01-04T12:45:00.000Z","1523.3"
"2024-01-04T12:45:00.000Z","2024-01-04T13:00:00.000Z","1532"
"2024-01-04T13:00:00.000Z","2024-01-04T13:15:00.000Z","1551.2"
"2024-01-04T13:15:00.000Z","2024-01-04T13:30:00.000Z","1404.4"
"2024-01-04T13:30:00.000Z","2024-01-04T13:45:00.000Z","1409.2"
"2024-01-04T13:45:00.000Z","2024-01-04T14:00:00.000Z","1417.1"
"2024-01-04T14:00:00.000Z","2024-01-04T14:15:00.000Z","1435"
"2024-01-04T14:15:00.000Z","2024-01-04T14:30:00.000Z","1650.6"
"2024-01-04T14:30:00.000Z","2024-01-04T14:45:00.000Z","1653.2"
"2024-01-04T14:45:00.000Z","2024-01-04T15:00:00.000Z","1657.6"
"2024-01-04T15:00:00.000Z","2024-01-04T15:15:00.000Z","1666.7"
"2024-01-04T15:15:00.000Z","2024-01-04T15:30:00.000Z","1730.6"
"2024-01-04T15:30:00.000Z","2024-01-04T15:45:00.000Z","1731.2"
"2024-01-04T15:45:00.000Z","2024-01-04T16:00:00.000Z","1731.5"
"2024-01-04T16:00:00.000Z","2024-01-04T16:15:00.000Z","1735.3"
"2024-01-04T16:15:00.000Z","2024-01-04T16:30:00.000Z","1632.9"
"2024-01-04T16:30:00.000Z","2024-01-04T16:45:00.000Z","1633"
"2024-01-04T16:45:00.000Z","2024-01-04T17:00:00.000Z","1633.2"
"2024-01-04T17:00:00.000Z","2024-01-04T17:15:00.000Z","1633.6"
"2024-01-04T17:15:00.000Z","2024-01-04T17:30:00.000Z","1620.7"
"2024-01-04T17:30:00.000Z","2024-01-04T17:45:00.000Z","1622.2"
"2024-01-04T17:45:00.000Z","2024-01-04T18:00:00.000Z","1624.7"
"2024-01-04T18:00:00.000Z","2024-01-04T18:15:00.000Z","1630.1"
"2024-01-04T18:15:00.000Z","2024-01-04T18:30:00.000Z","1652.5"
"2024-01-04T18:30:00.000Z","2024-01-04T18:45:00.000Z","1655.5"
"2024-01-04T18:45:00.000Z","2024-01-04T19:00:00.000Z","1660.6"
"2024-01-04T19:00:00.000Z","2024-01-04T19:15:00.000Z","1671.7"
"2024-01-04T19:15:00.000Z","2024-01-04T19:30:00.000Z","1686.9"
"2024-01-04T19:30:00.000Z","2024-01-04T19:45:00.000Z","1690.2"
"2024-01-04T19:45:00.000Z","2024-01-04T20:00:00.000Z","1695.8"
"2024-01-04T20:00:00.000Z","2024-01-04T20:15:00.000Z","1707.4"
