"Start time UTC","End time UTC","Wind power generation - 15 min data"
"2023-11-11T12:45:00.000Z","2023-11-11T13:00:00.000Z","2095"
"2023-11-11T13:00:00.000Z","2023-11-11T13:15:00.000Z","2141"
"2023-11-11T13:15:00.000Z","2023-11-11T13:30:00.000Z","2228"
"2023-11-11T13:30:00.000Z","2023-11-11T13:45:00.000Z","2329"
"2023-11-11T13:45:00.000Z","2023-11-11T14:00:00.000Z","2450"
"2023-11-11T14:00:00.000Z","2023-11-11T14:15:00.000Z","2549"
"2023-11-11T14:15:00.000Z","2023-11-11T14:30:00.000Z","2640"
"2023-11-11T14:30:00.000Z","2023-11-11T14:45:00.000Z","2705"
"2023-11-11T14:45:00.000Z","2023-11-11T15:00:00.000Z","2760"
"2023-11-11T15:00:00.000Z","2023-11-11T15:15:00.000Z","2834"
"2023-11-11T15:15:00.000Z","2023-11-11T15:30:00.000Z","2881"
"2023-11-11T15:30:00.000Z","2023-11-11T15:45:00.000Z","2949"
"2023-11-11T15:45:00.000Z","2023-11-11T16:00:00.000Z","3011"
"2023-11-11T16:00:00.000Z","2023-11-11T16:15:00.000Z","3011"
"2023-11-11T16:15:00.000Z","2023-11-11T16:30:00.000Z","3044"
"2023-11-11T16:30:00.000Z","2023-11-11T16:45:00.000Z","3083"
"2023-11-11T16:45:00.000Z","2023-11-11T17:00:00.000Z","3094"
"2023-11-11T17:00:00.000Z","2023-11-11T17:15:00.000Z","3143"
"2023-11-11T17:15:00.000Z","2023-11-11T17:30:00.000Z","3215"
"2023-11-11T17:30:00.000Z","2023-11-11T17:45:00.000Z","3214"
"2023-11-11T17:45:00.000Z","2023-11-11T18:00:00.000Z","3205"
"2023-11-11T18:00:00.000Z","2023-11-11T18:15:00.000Z","3253"
"2023-11-11T18:15:00.000Z","2023-11-11T18:30:00.000Z","3253"
"2023-11-11T18:30:00.000Z","2023-11-11T18:45:00.000Z","3310"
"2023-11-11T18:45:00.000Z","2023-11-11T19:00:00.000Z","3337"
"2023-11-11T19:00:00.000Z","2023-11-11T19:15:00.000Z","3376"
"2023-11-11T19:15:00.000Z","2023-11-11T19:30:00.000Z","3395"
"2023-11-11T19:30:00.000Z","2023-11-11T19:45:00.000Z","3392"
"2023-11-11T19:45:00.000Z","2023-11-11T20:00:00.000Z","3359"
"2023-11-11T20:00:00.000Z","2023-11-11T20:15:00.000Z","3346"
"2023-11-11T20:15:00.000Z","2023-11-11T20:30:00.000Z","3301"
"2023-11-11T20:30:00.000Z","2023-11-11T20:45:00.000Z","3295"
"2023-11-11T20:45:00.000Z","2023-11-11T21:00:00.000Z","3310"
"2023-11-11T21:00:00.000Z","2023-11-11T21:15:00.000Z","3350"
"2023-11-11T21:15:00.000Z","2023-11-11T21:30:00.000Z","3358"
"2023-11-11T21:30:00.000Z","2023-11-11T21:45:00.000Z","3353"
"2023-11-11T21:45:00.000Z","2023-11-11T22:00:00.000Z","3340"
"2023-11-11T22:00:00.000Z","2023-11-11T22:15:00.000Z","3371"
"2023-11-11T22:15:00.000Z","2023-11-11T22:30:00.000Z","3343"
"2023-11-11T22:30:00.000Z","2023-11-11T22:45:00.000Z","3296"
"2023-11-11T22:45:00.000Z","2023-11-11T23:00:00.000Z","3309"
"2023-11-11T23:00:00.000Z","2023-11-11T23:15:00.000Z","3255"
"2023-11-11T23:15:00.000Z","2023-11-11T23:30:00.000Z","3250"
"2023-11-11T23:30:00.000Z","2023-11-11T23:45:00.000Z","3229"
"2023-11-11T23:45:00.000Z","2023-11-12T00:00:00.000Z","3234"
"2023-11-12T00:00:00.000Z","2023-11-12T00:15:00.000Z","3236"
"2023-11-12T00:15:00.000Z","2023-11-12T00:30:00.000Z","3222"
"2023-11-12T00:30:00.000Z","2023-11-12T00:45:00.000Z","3285"
"2023-11-12T00:45:00.000Z","2023-11-12T01:00:00.000Z","3260"
"2023-11-12T01:00:00.000Z","2023-11-12T01:15:00.000Z","3250"
"2023-11-12T01:15:00.000Z","2023-11-12T01:30:00.000Z","3178"
"2023-11-12T01:30:00.000Z","2023-11-12T01:45:00.000Z","3123"
"2023-11-12T01:45:00.000Z","2023-11-12T02:00:00.000Z","3038"
"2023-11-12T02:00:00.000Z","2023-11-12T02:15:00.000Z","2993"
"2023-11-12T02:15:00.000Z","2023-11-12T02:30:00.000Z","2977"
"2023-11-12T02:30:00.000Z","2023-11-12T02:45:00.000Z","2968"
"2023-11-12T02:45:00.000Z","2023-11-12T03:00:00.000Z","2972"
"2023-11-12T03:00:00.000Z","2023-11-12T03:15:00.000Z","2929"
"2023-11-12T03:15:00.000Z","2023-11-12T03:30:00.000Z","2924"
"2023-11-12T03:30:00.000Z","2023-11-12T03:45:00.000Z","2880"
"2023-11-12T03:45:00.000Z","2023-11-12T04:00:00.000Z","2823"
"2023-11-12T04:00:00.000Z","2023-11-12T04:15:00.000Z","2782"
"2023-11-12T04:15:00.000Z","2023-11-12T04:30:00.000Z","2796"
"2023-11-12T04:30:00.000Z","2023-11-12T04:45:00.000Z","2773"
"2023-11-12T04:45:00.000Z","2023-11-12T05:00:00.000Z","2738"
"2023-11-12T05:00:00.000Z","2023-11-12T05:15:00.000Z","2733"
"2023-11-12T05:15:00.000Z","2023-11-12T05:30:00.000Z","2755"
"2023-11-12T05:30:00.000Z","2023-11-12T05:45:00.000Z","2795"
"2023-11-12T05:45:00.000Z","2023-11-12T06:00:00.000Z","2837"
"2023-11-12T06:00:00.000Z","2023-11-12T06:15:00.000Z","2872"
"2023-11-12T06:15:00.000Z","2023-11-12T06:30:00.000Z","2941"
"2023-11-12T06:30:00.000Z","2023-11-12T06:45:00.000Z","3031"
"2023-11-12T06:45:00.000Z","2023-11-12T07:00:00.000Z","3041"
"2023-11-12T07:00:00.000Z","2023-11-12T07:15:00.000Z","3080"
"2023-11-12T07:15:00.000Z","2023-11-12T07:30:00.000Z","3114"
"2023-11-12T07:30:00.000Z","2023-11-12T07:45:00.000Z","3128"
"2023-11-12T07:45:00.000Z","2023-11-12T08:00:00.000Z","3148"
"2023-11-12T08:00:00.000Z","2023-11-12T08:15:00.000Z","3239"
"2023-11-12T08:15:00.000Z","2023-11-12T08:30:00.000Z","3197"
"2023-11-12T08:30:00.000Z","2023-11-12T08:45:00.000Z","3179"
"2023-11-12T08:45:00.000Z","2023-11-12T09:00:00.000Z","3146"
"2023-11-12T09:00:00.000Z","2023-11-12T09:15:00.000Z","3137"
"2023-11-12T09:15:00.000Z","2023-11-12T09:30:00.000Z","3155"
"2023-11-12T09:30:00.000Z","2023-11-12T09:45:00.000Z","3120"
"2023-11-12T09:45:00.000Z","2023-11-12T10:00:00.000Z","3117"
"2023-11-12T10:00:00.000Z","2023-11-12T10:15:00.000Z","3084"
"2023-11-12T10:15:00.000Z","2023-11-12T10:30:00.000Z","3079"
"2023-11-12T10:30:00.000Z","2023-11-12T10:45:00.000Z","3118"
"2023-11-12T10:45:00.000Z","2023-11-12T11:00:00.000Z","3123"
"2023-11-12T11:00:00.000Z","2023-11-12T11:15:00.000Z","3129"
"2023-11-12T11:15:00.000Z","2023-11-12T11:30:00.000Z","3094"
"2023-11-12T11:30:00.000Z","2023-11-12T11:45:00.000Z","3082"
"2023-11-12T11:45:00.000Z","2023-11-12T12:00:00.000Z","3084"
"2023-11-12T12:00:00.000Z","2023-11-12T12:15:00.000Z","3081"
"2023-11-12T12:15:00.000Z","2023-11-12T12:30:00.000Z","3126"
"2023-11-12T12:30:00.000Z","2023-11-12T12:45:00.000Z","3175"
"2023-11-12T12:45:00.000Z","2023-11-12T13:00:00.000Z","3144"
"2023-11-12T13:00:00.000Z","2023-11-12T13:15:00.000Z","3115"
"2023-11-12T13:15:00.000Z","2023-11-12T13:30:00.000Z","3129"
"2023-11-12T13:30:00.000Z","2023-11-12T13:45:00.000Z","3143"
"2023-11-12T13:45:00.000Z","2023-11-12T14:00:00.000Z","3135"
"2023-11-12T14:00:00.000Z","2023-11-12T14:15:00.000Z","3141"
"2023-11-12T14:15:00.000Z","2023-11-12T14:30:00.000Z","3174"
"2023-11-12T14:30:00.000Z","2023-11-12T14:45:00.000Z","3114"
"2023-11-12T14:45:00.000Z","2023-11-12T15:00:00.000Z","3111"
"2023-11-12T15:00:00.000Z","2023-11-12T15:15:00.000Z","3159"
"2023-11-12T15:15:00.000Z","2023-11-12T15:30:00.000Z","3115"
"2023-11-12T15:30:00.000Z","2023-11-12T15:45:00.000Z","3068"
"2023-11-12T15:45:00.000Z","2023-11-12T16:00:00.000Z","3057"
"2023-11-12T16:00:00.000Z","2023-11-12T16:15:00.000Z","3061"
"2023-11-12T16:15:00.000Z","2023-11-12T16:30:00.000Z","3041"
"2023-11-12T16:30:00.000Z","2023-11-12T16:45:00.000Z","3089"
"2023-11-12T16:45:00.000Z","2023-11-12T17:00:00.000Z","3128"
"2023-11-12T17:00:00.000Z","2023-11-12T17:15:00.000Z","3072"
"2023-11-12T17:15:00.000Z","2023-11-12T17:30:00.000Z","3096"
"2023-11-12T17:30:00.000Z","2023-11-12T17:45:00.000Z","3136"
"2023-11-12T17:45:00.000Z","2023-11-12T18:00:00.000Z","3133"
"2023-11-12T18:00:00.000Z","2023-11-12T18:15:00.000Z","3096"
"2023-11-12T18:15:00.000Z","2023-11-12T18:30:00.000Z","3076"
"2023-11-12T18:30:00.000Z","2023-11-12T18:45:00.000Z","3046"
"2023-11-12T18:45:00.000Z","2023-11-12T19:00:00.000Z","3014"
"2023-11-12T19:00:00.000Z","2023-11-12T19:15:00.000Z","2978"
"2023-11-12T19:15:00.000Z","2023-11-12T19:30:00.000Z","2956"
"2023-11-12T19:30:00.000Z","2023-11-12T19:45:00.000Z","2912"
"2023-11-12T19:45:00.000Z","2023-11-12T20:00:00.000Z","2885"
"2023-11-12T20:00:00.000Z","2023-11-12T20:15:00.000Z","2881"
"2023-11-12T20:15:00.000Z","2023-11-12T20:30:00.000Z","2870"
"2023-11-12T20:30:00.000Z","2023-11-12T20:45:00.000Z","2867"
"2023-11-12T20:45:00.000Z","2023-11-12T21:00:00.000Z","2794"
"2023-11-12T21:00:00.000Z","2023-11-12T21:15:00.000Z","2799"
"2023-11-12T21:15:00.000Z","2023-11-12T21:30:00.000Z","2760"
"2023-11-12T21:30:00.000Z","2023-11-12T21:45:00.000Z","2735"
"2023-11-12T21:45:00.000Z","2023-11-12T22:00:00.000Z","2717"
"2023-11-12T22:00:00.000Z","2023-11-12T22:15:00.000Z","2689"
"2023-11-12T22:15:00.000Z","2023-11-12T22:30:00.000Z","2675"
"2023-11-12T22:30:00.000Z","2023-11-12T22:45:00.000Z","2636"
"2023-11-12T22:45:00.000Z","2023-11-12T23:00:00.000Z","2638"
"2023-11-12T23:00:00.000Z","2023-11-12T23:15:00.000Z","2662"
"2023-11-12T23:15:00.000Z","2023-11-12T23:30:00.000Z","2589"
"2023-11-12T23:30:00.000Z","2023-11-12T23:45:00.000Z","2548"
"2023-11-12T23:45:00.000Z","2023-11-13T00:00:00.000Z","2553"
"2023-11-13T00:00:00.000Z","2023-11-13T00:15:00.000Z","2558"
"2023-11-13T00:15:00.000Z","2023-11-13T00:30:00.000Z","2542"
"2023-11-13T00:30:00.000Z","2023-11-13T00:45:00.000Z","2538"
"2023-11-13T00:45:00.000Z","2023-11-13T01:00:00.000Z","2533"
"2023-11-13T01:00:00.000Z","2023-11-13T01:15:00.000Z","2498"
"2023-11-13T01:15:00.000Z","2023-11-13T01:30:00.000Z","2489"
"2023-11-13T01:30:00.000Z","2023-11-13T01:45:00.000Z","2449"
"2023-11-13T01:45:00.000Z","2023-11-13T02:00:00.000Z","2414"
"2023-11-13T02:00:00.000Z","2023-11-13T02:15:00.000Z","2423"
"2023-11-13T02:15:00.000Z","2023-11-13T02:30:00.000Z","2372"
"2023-11-13T02:30:00.000Z","2023-11-13T02:45:00.000Z","2317"
"2023-11-13T02:45:00.000Z","2023-11-13T03:00:00.000Z","2342"
"2023-11-13T03:00:00.000Z","2023-11-13T03:15:00.000Z","2322"
"2023-11-13T03:15:00.000Z","2023-11-13T03:30:00.000Z","2302"
"2023-11-13T03:30:00.000Z","2023-11-13T03:45:00.000Z","2299"
"2023-11-13T03:45:00.000Z","2023-11-13T04:00:00.000Z","2272"
"2023-11-13T04:00:00.000Z","2023-11-13T04:15:00.000Z","2290"
"2023-11-13T04:15:00.000Z","2023-11-13T04:30:00.000Z","2268"
"2023-11-13T04:30:00.000Z","2023-11-13T04:45:00.000Z","2302"
"2023-11-13T04:45:00.000Z","2023-11-13T05:00:00.000Z","2356"
"2023-11-13T05:00:00.000Z","2023-11-13T05:15:00.000Z","2378"
"2023-11-13T05:15:00.000Z","2023-11-13T05:30:00.000Z","2367"
"2023-11-13T05:30:00.000Z","2023-11-13T05:45:00.000Z","2396"
"2023-11-13T05:45:00.000Z","2023-11-13T06:00:00.000Z","2424"
"2023-11-13T06:00:00.000Z","2023-11-13T06:15:00.000Z","2429"
"2023-11-13T06:15:00.000Z","2023-11-13T06:30:00.000Z","2417"
"2023-11-13T06:30:00.000Z","2023-11-13T06:45:00.000Z","2405"
"2023-11-13T06:45:00.000Z","2023-11-13T07:00:00.000Z","2405"
"2023-11-13T07:00:00.000Z","2023-11-13T07:15:00.000Z","2324"
"2023-11-13T07:15:00.000Z","2023-11-13T07:30:00.000Z","2309"
"2023-11-13T07:30:00.000Z","2023-11-13T07:45:00.000Z","2309"
"2023-11-13T07:45:00.000Z","2023-11-13T08:00:00.000Z","2283"
"2023-11-13T08:00:00.000Z","2023-11-13T08:15:00.000Z","2240"
"2023-11-13T08:15:00.000Z","2023-11-13T08:30:00.000Z","2127"
"2023-11-13T08:30:00.000Z","2023-11-13T08:45:00.000Z","2092"
"2023-11-13T08:45:00.000Z","2023-11-13T09:00:00.000Z","2021"
"2023-11-13T09:00:00.000Z","2023-11-13T09:15:00.000Z","1882"
"2023-11-13T09:15:00.000Z","2023-11-13T09:30:00.000Z","1805"
"2023-11-13T09:30:00.000Z","2023-11-13T09:45:00.000Z","1706"
"2023-11-13T09:45:00.000Z","2023-11-13T10:00:00.000Z","1580"
"2023-11-13T10:00:00.000Z","2023-11-13T10:15:00.000Z","1492"
"2023-11-13T10:15:00.000Z","2023-11-13T10:30:00.000Z","1436"
"2023-11-13T10:30:00.000Z","2023-11-13T10:45:00.000Z","1392"
"2023-11-13T10:45:00.000Z","2023-11-13T11:00:00.000Z","1419"
"2023-11-13T11:00:00.000Z","2023-11-13T11:15:00.000Z","1375"
"2023-11-13T11:15:00.000Z","2023-11-13T11:30:00.000Z","1356"
"2023-11-13T11:30:00.000Z","2023-11-13T11:45:00.000Z","1373"
"2023-11-13T11:45:00.000Z","2023-11-13T12:00:00.000Z","1384"
"2023-11-13T12:00:00.000Z","2023-11-13T12:15:00.000Z","1344"
"2023-11-13T12:15:00.000Z","2023-11-13T12:30:00.000Z","1386"
"2023-11-13T12:30:00.000Z","2023-11-13T12:45:00.000Z","1397"
"2023-11-13T12:45:00.000Z","2023-11-13T13:00:00.000Z","1375"
"2023-11-13T13:00:00.000Z","2023-11-13T13:15:00.000Z","1398"
"2023-11-13T13:15:00.000Z","2023-11-13T13:30:00.000Z","1417"
"2023-11-13T13:30:00.000Z","2023-11-13T13:45:00.000Z","1417"
"2023-11-13T13:45:00.000Z","2023-11-13T14:00:00.000Z","1461"
"2023-11-13T14:00:00.000Z","2023-11-13T14:15:00.000Z","1466"
"2023-11-13T14:15:00.000Z","2023-11-13T14:30:00.000Z","1465"
"2023-11-13T14:30:00.000Z","2023-11-13T14:45:00.000Z","1503"
"2023-11-13T14:45:00.000Z","2023-11-13T15:00:00.000Z","1514"
"2023-11-13T15:00:00.000Z","2023-11-13T15:15:00.000Z","1534"
"2023-11-13T15:15:00.000Z","2023-11-13T15:30:00.000Z","1542"
"2023-11-13T15:30:00.000Z","2023-11-13T15:45:00.000Z","1546"
"2023-11-13T15:45:00.000Z","2023-11-13T16:00:00.000Z","1597"
"2023-11-13T16:00:00.000Z","2023-11-13T16:15:00.000Z","1626"
"2023-11-13T16:15:00.000Z","2023-11-13T16:30:00.000Z","1575"
"2023-11-13T16:30:00.000Z","2023-11-13T16:45:00.000Z","1633"
"2023-11-13T16:45:00.000Z","2023-11-13T17:00:00.000Z","1628"
"2023-11-13T17:00:00.000Z","2023-11-13T17:15:00.000Z","1579"
"2023-11-13T17:15:00.000Z","2023-11-13T17:30:00.000Z","1593"
"2023-11-13T17:30:00.000Z","2023-11-13T17:45:00.000Z","1573"
"2023-11-13T17:45:00.000Z","2023-11-13T18:00:00.000Z","1608"
"2023-11-13T18:00:00.000Z","2023-11-13T18:15:00.000Z","1595"
"2023-11-13T18:15:00.000Z","2023-11-13T18:30:00.000Z","1613"
"2023-11-13T18:30:00.000Z","2023-11-13T18:45:00.000Z","1596"
"2023-11-13T18:45:00.000Z","2023-11-13T19:00:00.000Z","1555"
"2023-11-13T19:00:00.000Z","2023-11-13T19:15:00.000Z","1481"
"2023-11-13T19:15:00.000Z","2023-11-13T19:30:00.000Z","1431"
"2023-11-13T19:30:00.000Z","2023-11-13T19:45:00.000Z","1422"
"2023-11-13T19:45:00.000Z","2023-11-13T20:00:00.000Z","1412"
"2023-11-13T20:00:00.000Z","2023-11-13T20:15:00.000Z","1377"
"2023-11-13T20:15:00.000Z","2023-11-13T20:30:00.000Z","1336"
"2023-11-13T20:30:00.000Z","2023-11-13T20:45:00.000Z","1376"
"2023-11-13T20:45:00.000Z","2023-11-13T21:00:00.000Z","1359"
"2023-11-13T21:00:00.000Z","2023-11-13T21:15:00.000Z","1355"
"2023-11-13T21:15:00.000Z","2023-11-13T21:30:00.000Z","1303"
"2023-11-13T21:30:00.000Z","2023-11-13T21:45:00.000Z","1312"
"2023-11-13T21:45:00.000Z","2023-11-13T22:00:00.000Z","1322"
"2023-11-13T22:00:00.000Z","2023-11-13T22:15:00.000Z","1329"
"2023-11-13T22:15:00.000Z","2023-11-13T22:30:00.000Z","1269"
"2023-11-13T22:30:00.000Z","2023-11-13T22:45:00.000Z","1216"
"2023-11-13T22:45:00.000Z","2023-11-13T23:00:00.000Z","1157"
"2023-11-13T23:00:00.000Z","2023-11-13T23:15:00.000Z","1148"
"2023-11-13T23:15:00.000Z","2023-11-13T23:30:00.000Z","1143"
"2023-11-13T23:30:00.000Z","2023-11-13T23:45:00.000Z","1156"
"2023-11-13T23:45:00.000Z","2023-11-14T00:00:00.000Z","1160"
"2023-11-14T00:00:00.000Z","2023-11-14T00:15:00.000Z","1128"
"2023-11-14T00:15:00.000Z","2023-11-14T00:30:00.000Z","1132"
"2023-11-14T00:30:00.000Z","2023-11-14T00:45:00.000Z","1112"
"2023-11-14T00:45:00.000Z","2023-11-14T01:00:00.000Z","1091"
"2023-11-14T01:00:00.000Z","2023-11-14T01:15:00.000Z","1076"
"2023-11-14T01:15:00.000Z","2023-11-14T01:30:00.000Z","1065"
"2023-11-14T01:30:00.000Z","2023-11-14T01:45:00.000Z","1040"
"2023-11-14T01:45:00.000Z","2023-11-14T02:00:00.000Z","1056"
"2023-11-14T02:00:00.000Z","2023-11-14T02:15:00.000Z","1015"
"2023-11-14T02:15:00.000Z","2023-11-14T02:30:00.000Z","1023"
"2023-11-14T02:30:00.000Z","2023-11-14T02:45:00.000Z","1016"
"2023-11-14T02:45:00.000Z","2023-11-14T03:00:00.000Z","1010"
"2023-11-14T03:00:00.000Z","2023-11-14T03:15:00.000Z","993"
"2023-11-14T03:15:00.000Z","2023-11-14T03:30:00.000Z","1004"
"2023-11-14T03:30:00.000Z","2023-11-14T03:45:00.000Z","993"
"2023-11-14T03:45:00.000Z","2023-11-14T04:00:00.000Z","998"
"2023-11-14T04:00:00.000Z","2023-11-14T04:15:00.000Z","962"
"2023-11-14T04:15:00.000Z","2023-11-14T04:30:00.000Z","951"
"2023-11-14T04:30:00.000Z","2023-11-14T04:45:00.000Z","974"
"2023-11-14T04:45:00.000Z","2023-11-14T05:00:00.000Z","976"
"2023-11-14T05:00:00.000Z","2023-11-14T05:15:00.000Z","961"
"2023-11-14T05:15:00.000Z","2023-11-14T05:30:00.000Z","953"
"2023-11-14T05:30:00.000Z","2023-11-14T05:45:00.000Z","929"
"2023-11-14T05:45:00.000Z","2023-11-14T06:00:00.000Z","931"
"2023-11-14T06:00:00.000Z","2023-11-14T06:15:00.000Z","914"
"2023-11-14T06:15:00.000Z","2023-11-14T06:30:00.000Z","928"
"2023-11-14T06:30:00.000Z","2023-11-14T06:45:00.000Z","933"
"2023-11-14T06:45:00.000Z","2023-11-14T07:00:00.000Z","918"
"2023-11-14T07:00:00.000Z","2023-11-14T07:15:00.000Z","941"
"2023-11-14T07:15:00.000Z","2023-11-14T07:30:00.000Z","924"
"2023-11-14T07:30:00.000Z","2023-11-14T07:45:00.000Z","891"
"2023-11-14T07:45:00.000Z","2023-11-14T08:00:00.000Z","867"
"2023-11-14T08:00:00.000Z","2023-11-14T08:15:00.000Z","869"
"2023-11-14T08:15:00.000Z","2023-11-14T08:30:00.000Z","808"
"2023-11-14T08:30:00.000Z","2023-11-14T08:45:00.000Z","764"
"2023-11-14T08:45:00.000Z","2023-11-14T09:00:00.000Z","747"
"2023-11-14T09:00:00.000Z","2023-11-14T09:15:00.000Z","719"
"2023-11-14T09:15:00.000Z","2023-11-14T09:30:00.000Z","687"
"2023-11-14T09:30:00.000Z","2023-11-14T09:45:00.000Z","696"
"2023-11-14T09:45:00.000Z","2023-11-14T10:00:00.000Z","685"
"2023-11-14T10:00:00.000Z","2023-11-14T10:15:00.000Z","680"
"2023-11-14T10:15:00.000Z","2023-11-14T10:30:00.000Z","640"
"2023-11-14T10:30:00.000Z","2023-11-14T10:45:00.000Z","626"
"2023-11-14T10:45:00.000Z","2023-11-14T11:00:00.000Z","663"
"2023-11-14T11:00:00.000Z","2023-11-14T11:15:00.000Z","668"
"2023-11-14T11:15:00.000Z","2023-11-14T11:30:00.000Z","682"
"2023-11-14T11:30:00.000Z","2023-11-14T11:45:00.000Z","726"
"2023-11-14T11:45:00.000Z","2023-11-14T12:00:00.000Z","736"
"2023-11-14T12:00:00.000Z","2023-11-14T12:15:00.000Z","773"
"2023-11-14T12:15:00.000Z","2023-11-14T12:30:00.000Z","806"
"2023-11-14T12:30:00.000Z","2023-11-14T12:45:00.000Z","851"
"2023-11-14T12:45:00.000Z","2023-11-14T13:00:00.000Z","906"
"2023-11-14T13:00:00.000Z","2023-11-14T13:15:00.000Z","965"
"2023-11-14T13:15:00.000Z","2023-11-14T13:30:00.000Z","1045"
"2023-11-14T13:30:00.000Z","2023-11-14T13:45:00.000Z","1183"
"2023-11-14T13:45:00.000Z","2023-11-14T14:00:00.000Z","1245"
"2023-11-14T14:00:00.000Z","2023-11-14T14:15:00.000Z","1289"
"2023-11-14T14:15:00.000Z","2023-11-14T14:30:00.000Z","1289"
"2023-11-14T14:30:00.000Z","2023-11-14T14:45:00.000Z","1298"
"2023-11-14T14:45:00.000Z","2023-11-14T15:00:00.000Z","1340"
"2023-11-14T15:00:00.000Z","2023-11-14T15:15:00.000Z","1341"
"2023-11-14T15:15:00.000Z","2023-11-14T15:30:00.000Z","1312"
"2023-11-14T15:30:00.000Z","2023-11-14T15:45:00.000Z","1316"
"2023-11-14T15:45:00.000Z","2023-11-14T16:00:00.000Z","1313"
"2023-11-14T16:00:00.000Z","2023-11-14T16:15:00.000Z","1314"
"2023-11-14T16:15:00.000Z","2023-11-14T16:30:00.000Z","1303"
"2023-11-14T16:30:00.000Z","2023-11-14T16:45:00.000Z","1299"
"2023-11-14T16:45:00.000Z","2023-11-14T17:00:00.000Z","1308"
"2023-11-14T17:00:00.000Z","2023-11-14T17:15:00.000Z","1256"
"2023-11-14T17:15:00.000Z","2023-11-14T17:30:00.000Z","1218"
"2023-11-14T17:30:00.000Z","2023-11-14T17:45:00.000Z","1183"
"2023-11-14T17:45:00.000Z","2023-11-14T18:00:00.000Z","1141"
"2023-11-14T18:00:00.000Z","2023-11-14T18:15:00.000Z","1069"
"2023-11-14T18:15:00.000Z","2023-11-14T18:30:00.000Z","1019"
"2023-11-14T18:30:00.000Z","2023-11-14T18:45:00.000Z","1031"
"2023-11-14T18:45:00.000Z","2023-11-14T19:00:00.000Z","1046"
"2023-11-14T19:00:00.000Z","2023-11-14T19:15:00.000Z","1123"
"2023-11-14T19:15:00.000Z","2023-11-14T19:30:00.000Z","1124"
"2023-11-14T19:30:00.000Z","2023-11-14T19:45:00.000Z","1064"
"2023-11-14T19:45:00.000Z","2023-11-14T20:00:00.000Z","1016"
"2023-11-14T20:00:00.000Z","2023-11-14T20:15:00.000Z","999"
"2023-11-14T20:15:00.000Z","2023-11-14T20:30:00.000Z","960"
"2023-11-14T20:30:00.000Z","2023-11-14T20:45:00.000Z","990"
"2023-11-14T20:45:00.000Z","2023-11-14T21:00:00.000Z","1046"
"2023-11-14T21:00:00.000Z","2023-11-14T21:15:00.000Z","1078"
"2023-11-14T21:15:00.000Z","2023-11-14T21:30:00.000Z","1108"
"2023-11-14T21:30:00.000Z","2023-11-14T21:45:00.000Z","1139"
"2023-11-14T21:45:00.000Z","2023-11-14T22:00:00.000Z","1174"
"2023-11-14T22:00:00.000Z","2023-11-14T22:15:00.000Z","1187"
"2023-11-14T22:15:00.000Z","2023-11-14T22:30:00.000Z","1174"
"2023-11-14T22:30:00.000Z","2023-11-14T22:45:00.000Z","1100"
"2023-11-14T22:45:00.000Z","2023-11-14T23:00:00.000Z","1070"
"2023-11-14T23:00:00.000Z","2023-11-14T23:15:00.000Z","1010"
"2023-11-14T23:15:00.000Z","2023-11-14T23:30:00.000Z","952"
"2023-11-14T23:30:00.000Z","2023-11-14T23:45:00.000Z","921"
"2023-11-14T23:45:00.000Z","2023-11-15T00:00:00.000Z","920"
"2023-11-15T00:00:00.000Z","2023-11-15T00:15:00.000Z","875"
"2023-11-15T00:15:00.000Z","2023-11-15T00:30:00.000Z","799"
"2023-11-15T00:30:00.000Z","2023-11-15T00:45:00.000Z","737"
"2023-11-15T00:45:00.000Z","2023-11-15T01:00:00.000Z","694"
"2023-11-15T01:00:00.000Z","2023-11-15T01:15:00.000Z","638"
"2023-11-15T01:15:00.000Z","2023-11-15T01:30:00.000Z","603"
"2023-11-15T01:30:00.000Z","2023-11-15T01:45:00.000Z","554"
"2023-11-15T01:45:00.000Z","2023-11-15T02:00:00.000Z","554"
"2023-11-15T02:00:00.000Z","2023-11-15T02:15:00.000Z","550"
"2023-11-15T02:15:00.000Z","2023-11-15T02:30:00.000Z","465"
"2023-11-15T02:30:00.000Z","2023-11-15T02:45:00.000Z","436"
"2023-11-15T02:45:00.000Z","2023-11-15T03:00:00.000Z","397"
"2023-11-15T03:00:00.000Z","2023-11-15T03:15:00.000Z","371"
"2023-11-15T03:15:00.000Z","2023-11-15T03:30:00.000Z","372"
"2023-11-15T03:30:00.000Z","2023-11-15T03:45:00.000Z","367"
"2023-11-15T03:45:00.000Z","2023-11-15T04:00:00.000Z","335"
"2023-11-15T04:00:00.000Z","2023-11-15T04:15:00.000Z","312"
"2023-11-15T04:15:00.000Z","2023-11-15T04:30:00.000Z","305"
"2023-11-15T04:30:00.000Z","2023-11-15T04:45:00.000Z","325"
"2023-11-15T04:45:00.000Z","2023-11-15T05:00:00.000Z","292"
"2023-11-15T05:00:00.000Z","2023-11-15T05:15:00.000Z","291"
"2023-11-15T05:15:00.000Z","2023-11-15T05:30:00.000Z","295"
"2023-11-15T05:30:00.000Z","2023-11-15T05:45:00.000Z","311"
"2023-11-15T05:45:00.000Z","2023-11-15T06:00:00.000Z","330"
"2023-11-15T06:00:00.000Z","2023-11-15T06:15:00.000Z","332"
"2023-11-15T06:15:00.000Z","2023-11-15T06:30:00.000Z","328"
"2023-11-15T06:30:00.000Z","2023-11-15T06:45:00.000Z","345"
